9600
6
(-1, -1.5, 0.0149,) 0.2, 0.2, 0.1,
(-1.5, -1, 0.135,) 0.2, 0.2, 0.1,
(-1, -1, 0.0909,) 0.2, 0.2, 0.1,
(-1.5, -1, 0.135,) 0.2, 0.2, 0.1,
(-1, -1, 0.0909,) 0.2, 0.2, 0.1,
(-1.5, -0.5, 0.175,) 0.2, 0.2, 0.1,
(-1, -1, 0.0909,) 0.2, 0.2, 0.1,
(-1.5, -0.5, 0.175,) 0.2, 0.2, 0.1,
(-1, -0.5, 0.111,) 0.2, 0.2, 0.1,
(-1.5, -0.5, 0.175,) 0.2, 0.2, 0.1,
(-1, -0.5, 0.111,) 0.2, 0.2, 0.1,
(-1.5, 0, 0.15,) 0.2, 0.2, 0.1,
(-1, -0.5, 0.111,) 0.2, 0.2, 0.1,
(-1.5, 0, 0.15,) 0.2, 0.2, 0.1,
(-1, 0, 0.0841,) 0.2, 0.2, 0.1,
(-1.5, 0, 0.15,) 0.2, 0.2, 0.1,
(-1, 0, 0.0841,) 0.2, 0.2, 0.1,
(-1.5, 0.5, 0.0875,) 0.2, 0.2, 0.1,
(-1, 0, 0.0841,) 0.2, 0.2, 0.1,
(-1.5, 0.5, 0.0875,) 0.2, 0.2, 0.1,
(-1, 0.5, 0.0369,) 0.2, 0.2, 0.1,
(-1.5, 0.5, 0.0875,) 0.2, 0.2, 0.1,
(-1, 0.5, 0.0369,) 0.2, 0.2, 0.1,
(-1.5, 1, 0.0269,) 0.2, 0.2, 0.1,
(-1, 0.5, 0.0369,) 0.2, 0.2, 0.1,
(-1.5, 1, 0.0269,) 0.2, 0.2, 0.1,
(-1, 1, -0,) 0.2, 0.2, 0.1,
(-1.5, 1, 0.0269,) 0.2, 0.2, 0.1,
(-1, 1, -0,) 0.2, 0.2, 0.1,
(-1.5, 1.5, -0,) 0.2, 0.2, 0.1,
(-1, 1, -0,) 0.2, 0.2, 0.1,
(-1.5, 1.5, -0,) 0.2, 0.2, 0.1,
(-1, 1.5, -0.00298,) 0.2, 0.2, 0.1,
(-1.5, 1.5, -0,) 0.2, 0.2, 0.1,
(-1, 1.5, -0.00298,) 0.2, 0.2, 0.1,
(-1.5, 2, 0.0208,) 0.2, 0.2, 0.1,
(-1, 1.5, -0.00298,) 0.2, 0.2, 0.1,
(-1.5, 2, 0.0208,) 0.2, 0.2, 0.1,
(-1, 2, 0.035,) 0.2, 0.2, 0.1,
(-1.5, 2, 0.0208,) 0.2, 0.2, 0.1,
(-1, 2, 0.035,) 0.2, 0.2, 0.1,
(-1.5, 2.5, 0.0799,) 0.2, 0.25, 0.1,
(-1, 2, 0.035,) 0.2, 0.2, 0.1,
(-1.5, 2.5, 0.0799,) 0.2, 0.25, 0.1,
(-1, 2.5, 0.101,) 0.2, 0.25, 0.1,
(-1.5, 2.5, 0.0799,) 0.2, 0.25, 0.1,
(-1, 2.5, 0.101,) 0.2, 0.25, 0.1,
(-1.5, 3, 0.148,) 0.2, 0.3, 0.1,
(-1, 2.5, 0.101,) 0.2, 0.25, 0.1,
(-1.5, 3, 0.148,) 0.2, 0.3, 0.1,
(-1, 3, 0.167,) 0.2, 0.3, 0.1,
(-1.5, 3, 0.148,) 0.2, 0.3, 0.1,
(-1, 3, 0.167,) 0.2, 0.3, 0.1,
(-1.5, 3.5, 0.187,) 0.2, 0.35, 0.1,
(-1, 3, 0.167,) 0.2, 0.3, 0.1,
(-1.5, 3.5, 0.187,) 0.2, 0.35, 0.1,
(-1, 3.5, 0.197,) 0.2, 0.35, 0.1,
(-1.5, 3.5, 0.187,) 0.2, 0.35, 0.1,
(-1, 3.5, 0.197,) 0.2, 0.35, 0.1,
(-1.5, 4, 0.163,) 0.2, 0.4, 0.1,
(-1, 3.5, 0.197,) 0.2, 0.35, 0.1,
(-1.5, 4, 0.163,) 0.2, 0.4, 0.1,
(-1, 4, 0.165,) 0.2, 0.4, 0.1,
(-1.5, 4, 0.163,) 0.2, 0.4, 0.1,
(-1, 4, 0.165,) 0.2, 0.4, 0.1,
(-1.5, 4.5, 0.0631,) 0.2, 0.45, 0.1,
(-1, 4, 0.165,) 0.2, 0.4, 0.1,
(-1.5, 4.5, 0.0631,) 0.2, 0.45, 0.1,
(-1, 4.5, 0.0621,) 0.2, 0.45, 0.1,
(-1.5, 4.5, 0.0631,) 0.2, 0.45, 0.1,
(-1, 4.5, 0.0621,) 0.2, 0.45, 0.1,
(-1.5, 5, -0.099,) 0.2, 0.5, 0.1,
(-1, 4.5, 0.0621,) 0.2, 0.45, 0.1,
(-1.5, 5, -0.099,) 0.2, 0.5, 0.1,
(-1, 5, -0.0955,) 0.2, 0.5, 0.1,
(-1.5, 5, -0.099,) 0.2, 0.5, 0.1,
(-1, 5, -0.0955,) 0.2, 0.5, 0.1,
(-1.5, 5.5, -0.283,) 0.2, 0.55, 0.1,
(-1, 5, -0.0955,) 0.2, 0.5, 0.1,
(-1.5, 5.5, -0.283,) 0.2, 0.55, 0.1,
(-1, 5.5, -0.268,) 0.2, 0.55, 0.1,
(-1.5, 5.5, -0.283,) 0.2, 0.55, 0.1,
(-1, 5.5, -0.268,) 0.2, 0.55, 0.1,
(-1.5, 6, -0.431,) 0.2, 0.6, 0.129,
(-1, 5.5, -0.268,) 0.2, 0.55, 0.1,
(-1.5, 6, -0.431,) 0.2, 0.6, 0.129,
(-1, 6, -0.404,) 0.2, 0.6, 0.121,
(-1.5, 6, -0.431,) 0.2, 0.6, 0.129,
(-1, 6, -0.404,) 0.2, 0.6, 0.121,
(-1.5, 6.5, -0.487,) 0.2, 0.65, 0.146,
(-1, 6, -0.404,) 0.2, 0.6, 0.121,
(-1.5, 6.5, -0.487,) 0.2, 0.65, 0.146,
(-1, 6.5, -0.452,) 0.2, 0.65, 0.136,
(-1.5, 6.5, -0.487,) 0.2, 0.65, 0.146,
(-1, 6.5, -0.452,) 0.2, 0.65, 0.136,
(-1.5, 7, -0.414,) 0.2, 0.7, 0.124,
(-1, 6.5, -0.452,) 0.2, 0.65, 0.136,
(-1.5, 7, -0.414,) 0.2, 0.7, 0.124,
(-1, 7, -0.381,) 0.2, 0.7, 0.114,
(-1.5, 7, -0.414,) 0.2, 0.7, 0.124,
(-1, 7, -0.381,) 0.2, 0.7, 0.114,
(-1.5, 7.5, -0.207,) 0.2, 0.75, 0.1,
(-1, 7, -0.381,) 0.2, 0.7, 0.114,
(-1.5, 7.5, -0.207,) 0.2, 0.75, 0.1,
(-1, 7.5, -0.19,) 0.2, 0.75, 0.1,
(-1.5, 7.5, -0.207,) 0.2, 0.75, 0.1,
(-1, 7.5, -0.19,) 0.2, 0.75, 0.1,
(-1.5, 8, 0.0943,) 0.2, 0.8, 0.1,
(-1, 7.5, -0.19,) 0.2, 0.75, 0.1,
(-1.5, 8, 0.0943,) 0.2, 0.8, 0.1,
(-1, 8, 0.0857,) 0.2, 0.8, 0.1,
(-1.5, 8, 0.0943,) 0.2, 0.8, 0.1,
(-1, 8, 0.0857,) 0.2, 0.8, 0.1,
(-1.5, 8.5, 0.42,) 0.2, 0.85, 0.126,
(-1, 8, 0.0857,) 0.2, 0.8, 0.1,
(-1.5, 8.5, 0.42,) 0.2, 0.85, 0.126,
(-1, 8.5, 0.38,) 0.2, 0.85, 0.114,
(-1.5, 8.5, 0.42,) 0.2, 0.85, 0.126,
(-1, 8.5, 0.38,) 0.2, 0.85, 0.114,
(-1.5, 9, 0.682,) 0.2, 0.9, 0.204,
(-1, 8.5, 0.38,) 0.2, 0.85, 0.114,
(-1.5, 9, 0.682,) 0.2, 0.9, 0.204,
(-1, 9, 0.613,) 0.2, 0.9, 0.184,
(-1.5, 9, 0.682,) 0.2, 0.9, 0.204,
(-1, 9, 0.613,) 0.2, 0.9, 0.184,
(-1.5, 9.5, 0.796,) 0.2, 0.95, 0.239,
(-1, 9, 0.613,) 0.2, 0.9, 0.184,
(-1.5, 9.5, 0.796,) 0.2, 0.95, 0.239,
(-1, 9.5, 0.713,) 0.2, 0.95, 0.214,
(-1.5, 9.5, 0.796,) 0.2, 0.95, 0.239,
(-1, 9.5, 0.713,) 0.2, 0.95, 0.214,
(-1.5, 10, 0.711,) 0.2, 1, 0.213,
(-1, 9.5, 0.713,) 0.2, 0.95, 0.214,
(-1.5, 10, 0.711,) 0.2, 1, 0.213,
(-1, 10, 0.635,) 0.2, 1, 0.191,
(-1, -10, -0.777,) 0.2, 1, 0.233,
(-0.5, -10, -0.422,) 0.2, 1, 0.127,
(-1, -9.5, -0.881,) 0.2, 0.95, 0.264,
(-0.5, -10, -0.422,) 0.2, 1, 0.127,
(-1, -9.5, -0.881,) 0.2, 0.95, 0.264,
(-0.5, -9.5, -0.478,) 0.2, 0.95, 0.143,
(-1, -9.5, -0.881,) 0.2, 0.95, 0.264,
(-0.5, -9.5, -0.478,) 0.2, 0.95, 0.143,
(-1, -9, -0.767,) 0.2, 0.9, 0.23,
(-0.5, -9.5, -0.478,) 0.2, 0.95, 0.143,
(-1, -9, -0.767,) 0.2, 0.9, 0.23,
(-0.5, -9, -0.415,) 0.2, 0.9, 0.124,
(-1, -9, -0.767,) 0.2, 0.9, 0.23,
(-0.5, -9, -0.415,) 0.2, 0.9, 0.124,
(-1, -8.5, -0.481,) 0.2, 0.85, 0.144,
(-0.5, -9, -0.415,) 0.2, 0.9, 0.124,
(-1, -8.5, -0.481,) 0.2, 0.85, 0.144,
(-0.5, -8.5, -0.26,) 0.2, 0.85, 0.1,
(-1, -8.5, -0.481,) 0.2, 0.85, 0.144,
(-0.5, -8.5, -0.26,) 0.2, 0.85, 0.1,
(-1, -8, -0.11,) 0.2, 0.8, 0.1,
(-0.5, -8.5, -0.26,) 0.2, 0.85, 0.1,
(-1, -8, -0.11,) 0.2, 0.8, 0.1,
(-0.5, -8, -0.0593,) 0.2, 0.8, 0.1,
(-1, -8, -0.11,) 0.2, 0.8, 0.1,
(-0.5, -8, -0.0593,) 0.2, 0.8, 0.1,
(-1, -7.5, 0.248,) 0.2, 0.75, 0.1,
(-0.5, -8, -0.0593,) 0.2, 0.8, 0.1,
(-1, -7.5, 0.248,) 0.2, 0.75, 0.1,
(-0.5, -7.5, 0.133,) 0.2, 0.75, 0.1,
(-1, -7.5, 0.248,) 0.2, 0.75, 0.1,
(-0.5, -7.5, 0.133,) 0.2, 0.75, 0.1,
(-1, -7, 0.508,) 0.2, 0.7, 0.152,
(-0.5, -7.5, 0.133,) 0.2, 0.75, 0.1,
(-1, -7, 0.508,) 0.2, 0.7, 0.152,
(-0.5, -7, 0.271,) 0.2, 0.7, 0.1,
(-1, -7, 0.508,) 0.2, 0.7, 0.152,
(-0.5, -7, 0.271,) 0.2, 0.7, 0.1,
(-1, -6.5, 0.616,) 0.2, 0.65, 0.185,
(-0.5, -7, 0.271,) 0.2, 0.7, 0.1,
(-1, -6.5, 0.616,) 0.2, 0.65, 0.185,
(-0.5, -6.5, 0.328,) 0.2, 0.65, 0.1,
(-1, -6.5, 0.616,) 0.2, 0.65, 0.185,
(-0.5, -6.5, 0.328,) 0.2, 0.65, 0.1,
(-1, -6, 0.566,) 0.2, 0.6, 0.17,
(-0.5, -6.5, 0.328,) 0.2, 0.65, 0.1,
(-1, -6, 0.566,) 0.2, 0.6, 0.17,
(-0.5, -6, 0.299,) 0.2, 0.6, 0.1,
(-1, -6, 0.566,) 0.2, 0.6, 0.17,
(-0.5, -6, 0.299,) 0.2, 0.6, 0.1,
(-1, -5.5, 0.388,) 0.2, 0.55, 0.116,
(-0.5, -6, 0.299,) 0.2, 0.6, 0.1,
(-1, -5.5, 0.388,) 0.2, 0.55, 0.116,
(-0.5, -5.5, 0.204,) 0.2, 0.55, 0.1,
(-1, -5.5, 0.388,) 0.2, 0.55, 0.116,
(-0.5, -5.5, 0.204,) 0.2, 0.55, 0.1,
(-1, -5, 0.143,) 0.2, 0.5, 0.1,
(-0.5, -5.5, 0.204,) 0.2, 0.55, 0.1,
(-1, -5, 0.143,) 0.2, 0.5, 0.1,
(-0.5, -5, 0.0748,) 0.2, 0.5, 0.1,
(-1, -5, 0.143,) 0.2, 0.5, 0.1,
(-0.5, -5, 0.0748,) 0.2, 0.5, 0.1,
(-1, -4.5, -0.0976,) 0.2, 0.45, 0.1,
(-0.5, -5, 0.0748,) 0.2, 0.5, 0.1,
(-1, -4.5, -0.0976,) 0.2, 0.45, 0.1,
(-0.5, -4.5, -0.0505,) 0.2, 0.45, 0.1,
(-1, -4.5, -0.0976,) 0.2, 0.45, 0.1,
(-0.5, -4.5, -0.0505,) 0.2, 0.45, 0.1,
(-1, -4, -0.275,) 0.2, 0.4, 0.1,
(-0.5, -4.5, -0.0505,) 0.2, 0.45, 0.1,
(-1, -4, -0.275,) 0.2, 0.4, 0.1,
(-0.5, -4, -0.141,) 0.2, 0.4, 0.1,
(-1, -4, -0.275,) 0.2, 0.4, 0.1,
(-0.5, -4, -0.141,) 0.2, 0.4, 0.1,
(-1, -3.5, -0.355,) 0.2, 0.35, 0.106,
(-0.5, -4, -0.141,) 0.2, 0.4, 0.1,
(-1, -3.5, -0.355,) 0.2, 0.35, 0.106,
(-0.5, -3.5, -0.18,) 0.2, 0.35, 0.1,
(-1, -3.5, -0.355,) 0.2, 0.35, 0.106,
(-0.5, -3.5, -0.18,) 0.2, 0.35, 0.1,
(-1, -3, -0.333,) 0.2, 0.3, 0.1,
(-0.5, -3.5, -0.18,) 0.2, 0.35, 0.1,
(-1, -3, -0.333,) 0.2, 0.3, 0.1,
(-0.5, -3, -0.166,) 0.2, 0.3, 0.1,
(-1, -3, -0.333,) 0.2, 0.3, 0.1,
(-0.5, -3, -0.166,) 0.2, 0.3, 0.1,
(-1, -2.5, -0.236,) 0.2, 0.25, 0.1,
(-0.5, -3, -0.166,) 0.2, 0.3, 0.1,
(-1, -2.5, -0.236,) 0.2, 0.25, 0.1,
(-0.5, -2.5, -0.115,) 0.2, 0.25, 0.1,
(-1, -2.5, -0.236,) 0.2, 0.25, 0.1,
(-0.5, -2.5, -0.115,) 0.2, 0.25, 0.1,
(-1, -2, -0.105,) 0.2, 0.2, 0.1,
(-0.5, -2.5, -0.115,) 0.2, 0.25, 0.1,
(-1, -2, -0.105,) 0.2, 0.2, 0.1,
(-0.5, -2, -0.0499,) 0.2, 0.2, 0.1,
(-1, -2, -0.105,) 0.2, 0.2, 0.1,
(-0.5, -2, -0.0499,) 0.2, 0.2, 0.1,
(-1, -1.5, 0.0149,) 0.2, 0.2, 0.1,
(-0.5, -2, -0.0499,) 0.2, 0.2, 0.1,
(-1, -1.5, 0.0149,) 0.2, 0.2, 0.1,
(-0.5, -1.5, 0.00678,) 0.2, 0.2, 0.1,
(-1, -1.5, 0.0149,) 0.2, 0.2, 0.1,
(-0.5, -1.5, 0.00678,) 0.2, 0.2, 0.1,
(-1, -1, 0.0909,) 0.2, 0.2, 0.1,
(-0.5, -1.5, 0.00678,) 0.2, 0.2, 0.1,
(-1, -1, 0.0909,) 0.2, 0.2, 0.1,
(-0.5, -1, 0.0389,) 0.2, 0.2, 0.1,
(-1, -1, 0.0909,) 0.2, 0.2, 0.1,
(-0.5, -1, 0.0389,) 0.2, 0.2, 0.1,
(-1, -0.5, 0.111,) 0.2, 0.2, 0.1,
(-0.5, -1, 0.0389,) 0.2, 0.2, 0.1,
(-1, -0.5, 0.111,) 0.2, 0.2, 0.1,
(-0.5, -0.5, 0.0421,) 0.2, 0.2, 0.1,
(-1, -0.5, 0.111,) 0.2, 0.2, 0.1,
(-0.5, -0.5, 0.0421,) 0.2, 0.2, 0.1,
(-1, 0, 0.0841,) 0.2, 0.2, 0.1,
(-0.5, -0.5, 0.0421,) 0.2, 0.2, 0.1,
(-1, 0, 0.0841,) 0.2, 0.2, 0.1,
(-0.5, 0, 0.024,) 0.2, 0.2, 0.1,
(-1, 0, 0.0841,) 0.2, 0.2, 0.1,
(-0.5, 0, 0.024,) 0.2, 0.2, 0.1,
(-1, 0.5, 0.0369,) 0.2, 0.2, 0.1,
(-0.5, 0, 0.024,) 0.2, 0.2, 0.1,
(-1, 0.5, 0.0369,) 0.2, 0.2, 0.1,
(-0.5, 0.5, -0,) 0.2, 0.2, 0.1,
(-1, 0.5, 0.0369,) 0.2, 0.2, 0.1,
(-0.5, 0.5, -0,) 0.2, 0.2, 0.1,
(-1, 1, -0,) 0.2, 0.2, 0.1,
(-0.5, 0.5, -0,) 0.2, 0.2, 0.1,
(-1, 1, -0,) 0.2, 0.2, 0.1,
(-0.5, 1, -0.013,) 0.2, 0.2, 0.1,
(-1, 1, -0,) 0.2, 0.2, 0.1,
(-0.5, 1, -0.013,) 0.2, 0.2, 0.1,
(-1, 1.5, -0.00298,) 0.2, 0.2, 0.1,
(-0.5, 1, -0.013,) 0.2, 0.2, 0.1,
(-1, 1.5, -0.00298,) 0.2, 0.2, 0.1,
(-0.5, 1.5, -0.00339,) 0.2, 0.2, 0.1,
(-1, 1.5, -0.00298,) 0.2, 0.2, 0.1,
(-0.5, 1.5, -0.00339,) 0.2, 0.2, 0.1,
(-1, 2, 0.035,) 0.2, 0.2, 0.1,
(-0.5, 1.5, -0.00339,) 0.2, 0.2, 0.1,
(-1, 2, 0.035,) 0.2, 0.2, 0.1,
(-0.5, 2, 0.0299,) 0.2, 0.2, 0.1,
(-1, 2, 0.035,) 0.2, 0.2, 0.1,
(-0.5, 2, 0.0299,) 0.2, 0.2, 0.1,
(-1, 2.5, 0.101,) 0.2, 0.25, 0.1,
(-0.5, 2, 0.0299,) 0.2, 0.2, 0.1,
(-1, 2.5, 0.101,) 0.2, 0.25, 0.1,
(-0.5, 2.5, 0.0768,) 0.2, 0.25, 0.1,
(-1, 2.5, 0.101,) 0.2, 0.25, 0.1,
(-0.5, 2.5, 0.0768,) 0.2, 0.25, 0.1,
(-1, 3, 0.167,) 0.2, 0.3, 0.1,
(-0.5, 2.5, 0.0768,) 0.2, 0.25, 0.1,
(-1, 3, 0.167,) 0.2, 0.3, 0.1,
(-0.5, 3, 0.119,) 0.2, 0.3, 0.1,
(-1, 3, 0.167,) 0.2, 0.3, 0.1,
(-0.5, 3, 0.119,) 0.2, 0.3, 0.1,
(-1, 3.5, 0.197,) 0.2, 0.35, 0.1,
(-0.5, 3, 0.119,) 0.2, 0.3, 0.1,
(-1, 3.5, 0.197,) 0.2, 0.35, 0.1,
(-0.5, 3.5, 0.135,) 0.2, 0.35, 0.1,
(-1, 3.5, 0.197,) 0.2, 0.35, 0.1,
(-0.5, 3.5, 0.135,) 0.2, 0.35, 0.1,
(-1, 4, 0.165,) 0.2, 0.4, 0.1,
(-0.5, 3.5, 0.135,) 0.2, 0.35, 0.1,
(-1, 4, 0.165,) 0.2, 0.4, 0.1,
(-0.5, 4, 0.11,) 0.2, 0.4, 0.1,
(-1, 4, 0.165,) 0.2, 0.4, 0.1,
(-0.5, 4, 0.11,) 0.2, 0.4, 0.1,
(-1, 4.5, 0.0621,) 0.2, 0.45, 0.1,
(-0.5, 4, 0.11,) 0.2, 0.4, 0.1,
(-1, 4.5, 0.0621,) 0.2, 0.45, 0.1,
(-0.5, 4.5, 0.0404,) 0.2, 0.45, 0.1,
(-1, 4.5, 0.0621,) 0.2, 0.45, 0.1,
(-0.5, 4.5, 0.0404,) 0.2, 0.45, 0.1,
(-1, 5, -0.0955,) 0.2, 0.5, 0.1,
(-0.5, 4.5, 0.0404,) 0.2, 0.45, 0.1,
(-1, 5, -0.0955,) 0.2, 0.5, 0.1,
(-0.5, 5, -0.0612,) 0.2, 0.5, 0.1,
(-1, 5, -0.0955,) 0.2, 0.5, 0.1,
(-0.5, 5, -0.0612,) 0.2, 0.5, 0.1,
(-1, 5.5, -0.268,) 0.2, 0.55, 0.1,
(-0.5, 5, -0.0612,) 0.2, 0.5, 0.1,
(-1, 5.5, -0.268,) 0.2, 0.55, 0.1,
(-0.5, 5.5, -0.17,) 0.2, 0.55, 0.1,
(-1, 5.5, -0.268,) 0.2, 0.55, 0.1,
(-0.5, 5.5, -0.17,) 0.2, 0.55, 0.1,
(-1, 6, -0.404,) 0.2, 0.6, 0.121,
(-0.5, 5.5, -0.17,) 0.2, 0.55, 0.1,
(-1, 6, -0.404,) 0.2, 0.6, 0.121,
(-0.5, 6, -0.253,) 0.2, 0.6, 0.1,
(-1, 6, -0.404,) 0.2, 0.6, 0.121,
(-0.5, 6, -0.253,) 0.2, 0.6, 0.1,
(-1, 6.5, -0.452,) 0.2, 0.65, 0.136,
(-0.5, 6, -0.253,) 0.2, 0.6, 0.1,
(-1, 6.5, -0.452,) 0.2, 0.65, 0.136,
(-0.5, 6.5, -0.281,) 0.2, 0.65, 0.1,
(-1, 6.5, -0.452,) 0.2, 0.65, 0.136,
(-0.5, 6.5, -0.281,) 0.2, 0.65, 0.1,
(-1, 7, -0.381,) 0.2, 0.7, 0.114,
(-0.5, 6.5, -0.281,) 0.2, 0.65, 0.1,
(-1, 7, -0.381,) 0.2, 0.7, 0.114,
(-0.5, 7, -0.235,) 0.2, 0.7, 0.1,
(-1, 7, -0.381,) 0.2, 0.7, 0.114,
(-0.5, 7, -0.235,) 0.2, 0.7, 0.1,
(-1, 7.5, -0.19,) 0.2, 0.75, 0.1,
(-0.5, 7, -0.235,) 0.2, 0.7, 0.1,
(-1, 7.5, -0.19,) 0.2, 0.75, 0.1,
(-0.5, 7.5, -0.116,) 0.2, 0.75, 0.1,
(-1, 7.5, -0.19,) 0.2, 0.75, 0.1,
(-0.5, 7.5, -0.116,) 0.2, 0.75, 0.1,
(-1, 8, 0.0857,) 0.2, 0.8, 0.1,
(-0.5, 7.5, -0.116,) 0.2, 0.75, 0.1,
(-1, 8, 0.0857,) 0.2, 0.8, 0.1,
(-0.5, 8, 0.0523,) 0.2, 0.8, 0.1,
(-1, 8, 0.0857,) 0.2, 0.8, 0.1,
(-0.5, 8, 0.0523,) 0.2, 0.8, 0.1,
(-1, 8.5, 0.38,) 0.2, 0.85, 0.114,
(-0.5, 8, 0.0523,) 0.2, 0.8, 0.1,
(-1, 8.5, 0.38,) 0.2, 0.85, 0.114,
(-0.5, 8.5, 0.231,) 0.2, 0.85, 0.1,
(-1, 8.5, 0.38,) 0.2, 0.85, 0.114,
(-0.5, 8.5, 0.231,) 0.2, 0.85, 0.1,
(-1, 9, 0.613,) 0.2, 0.9, 0.184,
(-0.5, 8.5, 0.231,) 0.2, 0.85, 0.1,
(-1, 9, 0.613,) 0.2, 0.9, 0.184,
(-0.5, 9, 0.371,) 0.2, 0.9, 0.111,
(-1, 9, 0.613,) 0.2, 0.9, 0.184,
(-0.5, 9, 0.371,) 0.2, 0.9, 0.111,
(-1, 9.5, 0.713,) 0.2, 0.95, 0.214,
(-0.5, 9, 0.371,) 0.2, 0.9, 0.111,
(-1, 9.5, 0.713,) 0.2, 0.95, 0.214,
(-0.5, 9.5, 0.43,) 0.2, 0.95, 0.129,
(-1, 9.5, 0.713,) 0.2, 0.95, 0.214,
(-0.5, 9.5, 0.43,) 0.2, 0.95, 0.129,
(-1, 10, 0.635,) 0.2, 1, 0.191,
(-0.5, 9.5, 0.43,) 0.2, 0.95, 0.129,
(-1, 10, 0.635,) 0.2, 1, 0.191,
(-0.5, 10, 0.382,) 0.2, 1, 0.115,
(-0.5, -10, -0.422,) 0.2, 1, 0.127,
(0, -10, 0,) 0.2, 1, 0.1,
(-0.5, -9.5, -0.478,) 0.2, 0.95, 0.143,
(0, -10, 0,) 0.2, 1, 0.1,
(-0.5, -9.5, -0.478,) 0.2, 0.95, 0.143,
(0, -9.5, 0,) 0.2, 0.95, 0.1,
(-0.5, -9.5, -0.478,) 0.2, 0.95, 0.143,
(0, -9.5, 0,) 0.2, 0.95, 0.1,
(-0.5, -9, -0.415,) 0.2, 0.9, 0.124,
(0, -9.5, 0,) 0.2, 0.95, 0.1,
(-0.5, -9, -0.415,) 0.2, 0.9, 0.124,
(0, -9, 0,) 0.2, 0.9, 0.1,
(-0.5, -9, -0.415,) 0.2, 0.9, 0.124,
(0, -9, 0,) 0.2, 0.9, 0.1,
(-0.5, -8.5, -0.26,) 0.2, 0.85, 0.1,
(0, -9, 0,) 0.2, 0.9, 0.1,
(-0.5, -8.5, -0.26,) 0.2, 0.85, 0.1,
(0, -8.5, 0,) 0.2, 0.85, 0.1,
(-0.5, -8.5, -0.26,) 0.2, 0.85, 0.1,
(0, -8.5, 0,) 0.2, 0.85, 0.1,
(-0.5, -8, -0.0593,) 0.2, 0.8, 0.1,
(0, -8.5, 0,) 0.2, 0.85, 0.1,
(-0.5, -8, -0.0593,) 0.2, 0.8, 0.1,
(0, -8, 0,) 0.2, 0.8, 0.1,
(-0.5, -8, -0.0593,) 0.2, 0.8, 0.1,
(0, -8, 0,) 0.2, 0.8, 0.1,
(-0.5, -7.5, 0.133,) 0.2, 0.75, 0.1,
(0, -8, 0,) 0.2, 0.8, 0.1,
(-0.5, -7.5, 0.133,) 0.2, 0.75, 0.1,
(0, -7.5, -0,) 0.2, 0.75, 0.1,
(-0.5, -7.5, 0.133,) 0.2, 0.75, 0.1,
(0, -7.5, -0,) 0.2, 0.75, 0.1,
(-0.5, -7, 0.271,) 0.2, 0.7, 0.1,
(0, -7.5, -0,) 0.2, 0.75, 0.1,
(-0.5, -7, 0.271,) 0.2, 0.7, 0.1,
(0, -7, -0,) 0.2, 0.7, 0.1,
(-0.5, -7, 0.271,) 0.2, 0.7, 0.1,
(0, -7, -0,) 0.2, 0.7, 0.1,
(-0.5, -6.5, 0.328,) 0.2, 0.65, 0.1,
(0, -7, -0,) 0.2, 0.7, 0.1,
(-0.5, -6.5, 0.328,) 0.2, 0.65, 0.1,
(0, -6.5, -0,) 0.2, 0.65, 0.1,
(-0.5, -6.5, 0.328,) 0.2, 0.65, 0.1,
(0, -6.5, -0,) 0.2, 0.65, 0.1,
(-0.5, -6, 0.299,) 0.2, 0.6, 0.1,
(0, -6.5, -0,) 0.2, 0.65, 0.1,
(-0.5, -6, 0.299,) 0.2, 0.6, 0.1,
(0, -6, -0,) 0.2, 0.6, 0.1,
(-0.5, -6, 0.299,) 0.2, 0.6, 0.1,
(0, -6, -0,) 0.2, 0.6, 0.1,
(-0.5, -5.5, 0.204,) 0.2, 0.55, 0.1,
(0, -6, -0,) 0.2, 0.6, 0.1,
(-0.5, -5.5, 0.204,) 0.2, 0.55, 0.1,
(0, -5.5, -0,) 0.2, 0.55, 0.1,
(-0.5, -5.5, 0.204,) 0.2, 0.55, 0.1,
(0, -5.5, -0,) 0.2, 0.55, 0.1,
(-0.5, -5, 0.0748,) 0.2, 0.5, 0.1,
(0, -5.5, -0,) 0.2, 0.55, 0.1,
(-0.5, -5, 0.0748,) 0.2, 0.5, 0.1,
(0, -5, -0,) 0.2, 0.5, 0.1,
(-0.5, -5, 0.0748,) 0.2, 0.5, 0.1,
(0, -5, -0,) 0.2, 0.5, 0.1,
(-0.5, -4.5, -0.0505,) 0.2, 0.45, 0.1,
(0, -5, -0,) 0.2, 0.5, 0.1,
(-0.5, -4.5, -0.0505,) 0.2, 0.45, 0.1,
(0, -4.5, 0,) 0.2, 0.45, 0.1,
(-0.5, -4.5, -0.0505,) 0.2, 0.45, 0.1,
(0, -4.5, 0,) 0.2, 0.45, 0.1,
(-0.5, -4, -0.141,) 0.2, 0.4, 0.1,
(0, -4.5, 0,) 0.2, 0.45, 0.1,
(-0.5, -4, -0.141,) 0.2, 0.4, 0.1,
(0, -4, 0,) 0.2, 0.4, 0.1,
(-0.5, -4, -0.141,) 0.2, 0.4, 0.1,
(0, -4, 0,) 0.2, 0.4, 0.1,
(-0.5, -3.5, -0.18,) 0.2, 0.35, 0.1,
(0, -4, 0,) 0.2, 0.4, 0.1,
(-0.5, -3.5, -0.18,) 0.2, 0.35, 0.1,
(0, -3.5, 0,) 0.2, 0.35, 0.1,
